transaction_id,customer_id,amount,mean_amount,std_amount,amount_zscore,is_unusual_amount,hour_anomaly,velocity_1h,velocity_24h,is_legitimate_unusual,status,scenario_id,claimed_merchant,actual_recipient_identity,identity_similarity_score,is_identity_mismatch,recipient_account_age_days,is_new_recipient,is_merchant_verified
TXN-00456,CUST-040,1393.88,1196.19,439.79,0.4495,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00166,CUST-015,1877.46,2211.54,690.0,-0.4842,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00514,CUST-044,1284.06,1506.55,337.51,-0.6592,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00030,CUST-003,1246.23,1081.65,521.41,0.3156,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00053,CUST-005,2650.69,2245.35,338.18,1.1986,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00219,CUST-020,2403.33,2367.53,399.9,0.0895,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00308,CUST-027,3612.2,2404.91,455.38,2.6512,1,1,0,0,1,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00348,CUST-031,50.0,644.81,714.61,-0.8324,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00215,CUST-020,2630.43,2367.53,399.9,0.6574,0,0,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00324,CUST-028,1934.21,2022.43,206.99,-0.4262,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00388,CUST-034,2340.88,2681.08,396.2,-0.8587,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00426,CUST-037,1679.56,1345.21,511.82,0.6533,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00136,CUST-013,1625.91,2087.45,473.9,-0.9739,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00065,CUST-006,1162.49,755.53,365.95,1.1121,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00509,CUST-044,1564.86,1506.55,337.51,0.1728,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00556,CUST-048,2614.5,2815.92,694.09,-0.2902,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00174,CUST-016,2279.75,2554.51,663.53,-0.4141,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00175,CUST-016,1851.75,2554.51,663.53,-1.0591,0,0,1,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00267,CUST-024,2063.73,1128.54,487.26,1.9193,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00091,CUST-009,2738.31,2713.63,353.14,0.0699,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00256,CUST-022,1689.56,2389.46,702.77,-0.9959,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00439,CUST-038,1495.15,517.98,595.49,1.641,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00016,CUST-002,998.34,717.35,395.35,0.7107,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00112,CUST-011,1480.15,1450.32,417.39,0.0715,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00529,CUST-046,775.01,1196.36,274.86,-1.533,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00095,CUST-009,2577.23,2713.63,353.14,-0.3862,0,1,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00210,CUST-019,1010.55,1162.2,272.64,-0.5562,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00165,CUST-015,1702.77,2211.54,690.0,-0.7373,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00090,CUST-009,2607.12,2713.63,353.14,-0.3016,0,0,0,2,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00138,CUST-013,2233.61,2087.45,473.9,0.3084,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00228,CUST-020,1825.99,2367.53,399.9,-1.3542,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00313,CUST-027,2507.01,2404.91,455.38,0.2242,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00502,CUST-044,1145.46,1506.55,337.51,-1.0699,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00297,CUST-026,1034.51,1586.91,417.61,-1.3228,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00056,CUST-005,2676.23,2245.35,338.18,1.2741,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00490,CUST-043,1498.98,1667.56,610.35,-0.2762,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00520,CUST-045,1313.25,978.98,475.4,0.7031,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00031,CUST-003,425.93,1081.65,521.41,-1.2576,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00143,CUST-013,1791.48,2087.45,473.9,-0.6245,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00115,CUST-011,1271.99,1450.32,417.39,-0.4273,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00094,CUST-009,2875.04,2713.63,353.14,0.4571,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00314,CUST-027,3217.99,2404.91,455.38,1.7855,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00217,CUST-020,1757.54,2367.53,399.9,-1.5254,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00184,CUST-017,1600.86,1027.46,760.04,0.7544,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00069,CUST-006,1341.86,755.53,365.95,1.6022,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00447,CUST-039,2797.58,2763.55,701.74,0.0485,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00173,CUST-016,1803.09,2554.51,663.53,-1.1325,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00449,CUST-039,2829.26,2763.55,701.74,0.0936,0,0,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00550,CUST-048,1026.17,2815.92,694.09,-2.5786,1,0,0,0,1,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00169,CUST-015,3536.0,2211.54,690.0,1.9195,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00561,CUST-049,2253.42,1703.4,705.26,0.7799,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00405,CUST-036,2906.19,2749.04,416.04,0.3777,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00186,CUST-017,1670.18,1027.46,760.04,0.8456,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00294,CUST-026,2017.03,1586.91,417.61,1.03,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00289,CUST-025,2293.3,2377.19,638.02,-0.1315,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00023,CUST-002,992.97,717.35,395.35,0.6972,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00409,CUST-036,2364.01,2749.04,416.04,-0.9255,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00454,CUST-040,186.3,1196.19,439.79,-2.2963,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00041,CUST-004,1826.45,1548.8,414.45,0.6699,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00277,CUST-024,1201.02,1128.54,487.26,0.1488,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00479,CUST-042,364.64,735.81,561.29,-0.6613,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00048,CUST-004,1267.16,1548.8,414.45,-0.6796,0,1,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00114,CUST-011,2207.52,1450.32,417.39,1.8141,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00141,CUST-013,2117.54,2087.45,473.9,0.0635,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00496,CUST-043,1074.05,1667.56,610.35,-0.9724,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00425,CUST-037,1233.27,1345.21,511.82,-0.2187,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00362,CUST-032,3888.39,2540.06,784.59,1.7185,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00142,CUST-013,2178.79,2087.45,473.9,0.1927,0,1,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00428,CUST-038,996.08,517.98,595.49,0.8029,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00021,CUST-002,260.97,717.35,395.35,-1.1544,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00192,CUST-017,1522.04,1027.46,760.04,0.6507,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00377,CUST-033,1960.16,2149.38,762.79,-0.2481,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00578,CUST-050,50.0,505.39,373.3,-1.2199,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00042,CUST-004,1076.58,1548.8,414.45,-1.1394,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00340,CUST-030,1639.97,1721.51,178.31,-0.4573,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00364,CUST-032,3025.95,2540.06,784.59,0.6193,0,1,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00546,CUST-048,1845.07,2815.92,694.09,-1.3987,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00154,CUST-014,50.0,1448.64,792.67,-1.7645,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00401,CUST-035,1997.89,2282.37,379.29,-0.75,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00075,CUST-007,1023.64,1161.3,130.42,-1.0555,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00183,CUST-017,951.67,1027.46,760.04,-0.0997,0,0,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00368,CUST-032,2946.66,2540.06,784.59,0.5182,0,0,0,2,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00218,CUST-020,1981.55,2367.53,399.9,-0.9652,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00443,CUST-039,3176.23,2763.55,701.74,0.5881,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00101,CUST-009,1975.6,2713.63,353.14,-2.0899,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00353,CUST-031,272.92,644.81,714.61,-0.5204,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00435,CUST-038,362.08,517.98,595.49,-0.2618,0,1,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00247,CUST-022,1382.78,2389.46,702.77,-1.4324,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00530,CUST-046,1416.9,1196.36,274.86,0.8024,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00381,CUST-033,1152.78,2149.38,762.79,-1.3065,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00152,CUST-014,2006.63,1448.64,792.67,0.7039,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00511,CUST-044,1808.37,1506.55,337.51,0.8943,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00066,CUST-006,1600.55,755.53,365.95,2.3091,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00398,CUST-035,2381.6,2282.37,379.29,0.2616,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00276,CUST-024,1323.55,1128.54,487.26,0.4002,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00045,CUST-004,1626.75,1548.8,414.45,0.1881,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00342,CUST-030,1671.19,1721.51,178.31,-0.2822,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00028,CUST-002,280.02,717.35,395.35,-1.1062,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00020,CUST-002,696.1,717.35,395.35,-0.0537,0,1,1,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00564,CUST-049,2636.17,1703.4,705.26,1.3226,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00034,CUST-003,1068.18,1081.65,521.41,-0.0258,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00354,CUST-031,921.71,644.81,714.61,0.3875,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00486,CUST-042,50.0,735.81,561.29,-1.2218,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00225,CUST-020,1900.89,2367.53,399.9,-1.1669,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00234,CUST-021,2010.87,1048.3,798.28,1.2058,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00519,CUST-045,649.04,978.98,475.4,-0.694,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00319,CUST-028,1727.49,2022.43,206.99,-1.4249,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00482,CUST-042,205.0,735.81,561.29,-0.9457,0,1,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00113,CUST-011,997.05,1450.32,417.39,-1.086,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00209,CUST-019,1011.53,1162.2,272.64,-0.5526,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00390,CUST-034,2507.52,2681.08,396.2,-0.4381,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00358,CUST-031,1015.26,644.81,714.61,0.5184,0,0,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00039,CUST-003,1016.34,1081.65,521.41,-0.1253,0,0,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00459,CUST-040,1973.97,1196.19,439.79,1.7685,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00573,CUST-050,1405.71,505.39,373.3,2.4118,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00532,CUST-046,1587.66,1196.36,274.86,1.4236,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00220,CUST-020,2591.85,2367.53,399.9,0.5609,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00473,CUST-041,2002.87,1940.53,270.1,0.2308,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00416,CUST-037,1146.05,1345.21,511.82,-0.3891,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00558,CUST-048,2363.97,2815.92,694.09,-0.6511,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00004,CUST-001,2199.56,2353.88,271.42,-0.5686,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00006,CUST-001,2258.0,2353.88,271.42,-0.3533,0,0,1,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00008,CUST-001,2442.4,2353.88,271.42,0.3261,0,0,2,2,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00466,CUST-040,1751.05,1196.19,439.79,1.2616,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00137,CUST-013,1313.14,2087.45,473.9,-1.6339,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00197,CUST-018,1914.59,2138.6,376.94,-0.5943,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00117,CUST-011,1222.84,1450.32,417.39,-0.545,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00139,CUST-013,3168.63,2087.45,473.9,2.2815,0,0,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00541,CUST-047,1866.81,744.77,556.5,2.0162,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00226,CUST-020,2366.15,2367.53,399.9,-0.0035,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00431,CUST-038,1583.21,517.98,595.49,1.7888,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00553,CUST-048,3261.49,2815.92,694.09,0.6419,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00273,CUST-024,1694.25,1128.54,487.26,1.161,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00229,CUST-020,2636.61,2367.53,399.9,0.6729,0,0,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00585,CUST-050,335.23,505.39,373.3,-0.4558,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00335,CUST-030,1822.64,1721.51,178.31,0.5672,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00432,CUST-038,1036.31,517.98,595.49,0.8704,0,1,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00436,CUST-038,50.0,517.98,595.49,-0.7859,0,1,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00487,CUST-042,415.21,735.81,561.29,-0.5712,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00140,CUST-013,2584.8,2087.45,473.9,1.0495,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00050,CUST-005,2153.44,2245.35,338.18,-0.2718,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00366,CUST-032,3615.23,2540.06,784.59,1.3704,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00576,CUST-050,1013.31,505.39,373.3,1.3606,0,1,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00063,CUST-006,1205.99,755.53,365.95,1.2309,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
