label,message
spam,Cyber Crime Notice: Your mobile number is flagged for illegal activities. Pay fine Rs 5000 at http://police-challan-pay.tech to avoid arrest warrant. [Ref ID: 10341]
spam,"Dear User, customer support refund of Rs 4999 is approved. Pay processing fee of Rs 199 at http://refund-support-portal.site to receive funds. [Ref ID: 10341]"
spam,"URGENT: Income tax refund Rs 14,200 pending. Update bank details & pay service tax Rs 850 at http://incometax-refund-gov.in.net [Ref ID: 10341]"
spam,Work from home job offer! Earn Rs 5000 daily by processing simple UPI payments. Register at http://easy-money-pay.top [Ref ID: 10341]
spam,Electricity bill update: Previous payment failed. Pay Rs 3420 within 30 minutes to prevent line cut. Link: http://bill-pay-fast.online [Ref ID: 10341]
spam,"Bank Security Alert: Unauthorized transaction of Rs 45,000 detected. Click http://secure-bank-cancel.online immediately to reverse payment. [Ref ID: 10341]"
ham,Your electricity bill of Rs 1450 for A/C 400192839 is due on 25-Aug. Pay via official app. [Ref ID: 10350]
ham,"Hi Priya, sending you my share for dinner yesterday via UPI. Thanks! [Ref ID: 10350]"
ham,Your order #89211 from Amazon has been dispatched. Track your delivery on amazon.in [Ref ID: 10350]
ham,"Dear customer, your monthly SIP of Rs 5000 has been successfully debited. [Ref ID: 10350]"
ham,Recharge of Rs 299 for mobile 9876543210 is successful. Txn ID: 39401827491. [Ref ID: 10350]
ham,Meeting rescheduled to 4 PM today. Let me know if that works. [Ref ID: 10350]
ham,Your OTP for login is 482910. Do not share it with anyone. [Ref ID: 10350]
ham,Payment of Rs 450 received from Amit Sharma via Razorpay. [Ref ID: 10350]
ham,Reminder: Doctor appointment scheduled for tomorrow at 10 AM. [Ref ID: 10350]
ham,Your broadband plan expires in 3 days. Renew at Airtel Thanks App. [Ref ID: 10350]
spam,URGENT: Electricity power line will be disconnected tonight at 9.30pm. Pay overdue bill Rs 8742 immediately at hxxp://elect-pay-bill.top/pay [Ref ID: 10351]
spam,"DEAR CUSTOMER, your account is suspended due to missing KYC. Click http://bank-kyc-update.online to verify immediately or legal action will be taken. [Ref ID: 10351]"
spam,"Congratulations! You won a cash reward of Rs 25,000 from Razorpay Scratch Card. Collect now at http://razorpay-reward-claim.xyz [Ref ID: 10351]"
spam,COURIER ALERT: Parcel #IN-9402 held at customs due to unpaid duty Rs 1499. Pay urgently at http://customs-clearance-pay.com to release parcel. [Ref ID: 10351]
spam,Cyber Crime Notice: Your mobile number is flagged for illegal activities. Pay fine Rs 5000 at http://police-challan-pay.tech to avoid arrest warrant. [Ref ID: 10351]
spam,"Dear User, customer support refund of Rs 4999 is approved. Pay processing fee of Rs 199 at http://refund-support-portal.site to receive funds. [Ref ID: 10351]"
spam,"URGENT: Income tax refund Rs 14,200 pending. Update bank details & pay service tax Rs 850 at http://incometax-refund-gov.in.net [Ref ID: 10351]"
spam,Work from home job offer! Earn Rs 5000 daily by processing simple UPI payments. Register at http://easy-money-pay.top [Ref ID: 10351]
spam,Electricity bill update: Previous payment failed. Pay Rs 3420 within 30 minutes to prevent line cut. Link: http://bill-pay-fast.online [Ref ID: 10351]
spam,"Bank Security Alert: Unauthorized transaction of Rs 45,000 detected. Click http://secure-bank-cancel.online immediately to reverse payment. [Ref ID: 10351]"
ham,Your electricity bill of Rs 1450 for A/C 400192839 is due on 25-Aug. Pay via official app. [Ref ID: 10360]
ham,"Hi Priya, sending you my share for dinner yesterday via UPI. Thanks! [Ref ID: 10360]"
ham,Your order #89211 from Amazon has been dispatched. Track your delivery on amazon.in [Ref ID: 10360]
ham,"Dear customer, your monthly SIP of Rs 5000 has been successfully debited. [Ref ID: 10360]"
ham,Recharge of Rs 299 for mobile 9876543210 is successful. Txn ID: 39401827491. [Ref ID: 10360]
ham,Meeting rescheduled to 4 PM today. Let me know if that works. [Ref ID: 10360]
ham,Your OTP for login is 482910. Do not share it with anyone. [Ref ID: 10360]
ham,Payment of Rs 450 received from Amit Sharma via Razorpay. [Ref ID: 10360]
ham,Reminder: Doctor appointment scheduled for tomorrow at 10 AM. [Ref ID: 10360]
ham,Your broadband plan expires in 3 days. Renew at Airtel Thanks App. [Ref ID: 10360]
spam,URGENT: Electricity power line will be disconnected tonight at 9.30pm. Pay overdue bill Rs 8742 immediately at hxxp://elect-pay-bill.top/pay [Ref ID: 10361]
spam,"DEAR CUSTOMER, your account is suspended due to missing KYC. Click http://bank-kyc-update.online to verify immediately or legal action will be taken. [Ref ID: 10361]"
spam,"Congratulations! You won a cash reward of Rs 25,000 from Razorpay Scratch Card. Collect now at http://razorpay-reward-claim.xyz [Ref ID: 10361]"
spam,COURIER ALERT: Parcel #IN-9402 held at customs due to unpaid duty Rs 1499. Pay urgently at http://customs-clearance-pay.com to release parcel. [Ref ID: 10361]
spam,Cyber Crime Notice: Your mobile number is flagged for illegal activities. Pay fine Rs 5000 at http://police-challan-pay.tech to avoid arrest warrant. [Ref ID: 10361]
spam,"Dear User, customer support refund of Rs 4999 is approved. Pay processing fee of Rs 199 at http://refund-support-portal.site to receive funds. [Ref ID: 10361]"
spam,"URGENT: Income tax refund Rs 14,200 pending. Update bank details & pay service tax Rs 850 at http://incometax-refund-gov.in.net [Ref ID: 10361]"
spam,Work from home job offer! Earn Rs 5000 daily by processing simple UPI payments. Register at http://easy-money-pay.top [Ref ID: 10361]
spam,Electricity bill update: Previous payment failed. Pay Rs 3420 within 30 minutes to prevent line cut. Link: http://bill-pay-fast.online [Ref ID: 10361]
spam,"Bank Security Alert: Unauthorized transaction of Rs 45,000 detected. Click http://secure-bank-cancel.online immediately to reverse payment. [Ref ID: 10361]"
ham,Your electricity bill of Rs 1450 for A/C 400192839 is due on 25-Aug. Pay via official app. [Ref ID: 10370]
ham,"Hi Priya, sending you my share for dinner yesterday via UPI. Thanks! [Ref ID: 10370]"
ham,Your order #89211 from Amazon has been dispatched. Track your delivery on amazon.in [Ref ID: 10370]
ham,"Dear customer, your monthly SIP of Rs 5000 has been successfully debited. [Ref ID: 10370]"
ham,Recharge of Rs 299 for mobile 9876543210 is successful. Txn ID: 39401827491. [Ref ID: 10370]
ham,Meeting rescheduled to 4 PM today. Let me know if that works. [Ref ID: 10370]
ham,Your OTP for login is 482910. Do not share it with anyone. [Ref ID: 10370]
ham,Payment of Rs 450 received from Amit Sharma via Razorpay. [Ref ID: 10370]
ham,Reminder: Doctor appointment scheduled for tomorrow at 10 AM. [Ref ID: 10370]
ham,Your broadband plan expires in 3 days. Renew at Airtel Thanks App. [Ref ID: 10370]
spam,URGENT: Electricity power line will be disconnected tonight at 9.30pm. Pay overdue bill Rs 8742 immediately at hxxp://elect-pay-bill.top/pay [Ref ID: 10371]
spam,"DEAR CUSTOMER, your account is suspended due to missing KYC. Click http://bank-kyc-update.online to verify immediately or legal action will be taken. [Ref ID: 10371]"
spam,"Congratulations! You won a cash reward of Rs 25,000 from Razorpay Scratch Card. Collect now at http://razorpay-reward-claim.xyz [Ref ID: 10371]"
spam,COURIER ALERT: Parcel #IN-9402 held at customs due to unpaid duty Rs 1499. Pay urgently at http://customs-clearance-pay.com to release parcel. [Ref ID: 10371]
spam,Cyber Crime Notice: Your mobile number is flagged for illegal activities. Pay fine Rs 5000 at http://police-challan-pay.tech to avoid arrest warrant. [Ref ID: 10371]
spam,"Dear User, customer support refund of Rs 4999 is approved. Pay processing fee of Rs 199 at http://refund-support-portal.site to receive funds. [Ref ID: 10371]"
spam,"URGENT: Income tax refund Rs 14,200 pending. Update bank details & pay service tax Rs 850 at http://incometax-refund-gov.in.net [Ref ID: 10371]"
spam,Work from home job offer! Earn Rs 5000 daily by processing simple UPI payments. Register at http://easy-money-pay.top [Ref ID: 10371]
spam,Electricity bill update: Previous payment failed. Pay Rs 3420 within 30 minutes to prevent line cut. Link: http://bill-pay-fast.online [Ref ID: 10371]
spam,"Bank Security Alert: Unauthorized transaction of Rs 45,000 detected. Click http://secure-bank-cancel.online immediately to reverse payment. [Ref ID: 10371]"
ham,Your electricity bill of Rs 1450 for A/C 400192839 is due on 25-Aug. Pay via official app. [Ref ID: 10380]
ham,"Hi Priya, sending you my share for dinner yesterday via UPI. Thanks! [Ref ID: 10380]"
ham,Your order #89211 from Amazon has been dispatched. Track your delivery on amazon.in [Ref ID: 10380]
ham,"Dear customer, your monthly SIP of Rs 5000 has been successfully debited. [Ref ID: 10380]"
ham,Recharge of Rs 299 for mobile 9876543210 is successful. Txn ID: 39401827491. [Ref ID: 10380]
ham,Meeting rescheduled to 4 PM today. Let me know if that works. [Ref ID: 10380]
ham,Your OTP for login is 482910. Do not share it with anyone. [Ref ID: 10380]
ham,Payment of Rs 450 received from Amit Sharma via Razorpay. [Ref ID: 10380]
ham,Reminder: Doctor appointment scheduled for tomorrow at 10 AM. [Ref ID: 10380]
ham,Your broadband plan expires in 3 days. Renew at Airtel Thanks App. [Ref ID: 10380]
spam,URGENT: Electricity power line will be disconnected tonight at 9.30pm. Pay overdue bill Rs 8742 immediately at hxxp://elect-pay-bill.top/pay [Ref ID: 10381]
spam,"DEAR CUSTOMER, your account is suspended due to missing KYC. Click http://bank-kyc-update.online to verify immediately or legal action will be taken. [Ref ID: 10381]"
spam,"Congratulations! You won a cash reward of Rs 25,000 from Razorpay Scratch Card. Collect now at http://razorpay-reward-claim.xyz [Ref ID: 10381]"
spam,COURIER ALERT: Parcel #IN-9402 held at customs due to unpaid duty Rs 1499. Pay urgently at http://customs-clearance-pay.com to release parcel. [Ref ID: 10381]
spam,Cyber Crime Notice: Your mobile number is flagged for illegal activities. Pay fine Rs 5000 at http://police-challan-pay.tech to avoid arrest warrant. [Ref ID: 10381]
spam,"Dear User, customer support refund of Rs 4999 is approved. Pay processing fee of Rs 199 at http://refund-support-portal.site to receive funds. [Ref ID: 10381]"
spam,"URGENT: Income tax refund Rs 14,200 pending. Update bank details & pay service tax Rs 850 at http://incometax-refund-gov.in.net [Ref ID: 10381]"
spam,Work from home job offer! Earn Rs 5000 daily by processing simple UPI payments. Register at http://easy-money-pay.top [Ref ID: 10381]
spam,Electricity bill update: Previous payment failed. Pay Rs 3420 within 30 minutes to prevent line cut. Link: http://bill-pay-fast.online [Ref ID: 10381]
spam,"Bank Security Alert: Unauthorized transaction of Rs 45,000 detected. Click http://secure-bank-cancel.online immediately to reverse payment. [Ref ID: 10381]"
ham,Your electricity bill of Rs 1450 for A/C 400192839 is due on 25-Aug. Pay via official app. [Ref ID: 10390]
ham,"Hi Priya, sending you my share for dinner yesterday via UPI. Thanks! [Ref ID: 10390]"
ham,Your order #89211 from Amazon has been dispatched. Track your delivery on amazon.in [Ref ID: 10390]
ham,"Dear customer, your monthly SIP of Rs 5000 has been successfully debited. [Ref ID: 10390]"
ham,Recharge of Rs 299 for mobile 9876543210 is successful. Txn ID: 39401827491. [Ref ID: 10390]
ham,Meeting rescheduled to 4 PM today. Let me know if that works. [Ref ID: 10390]
ham,Your OTP for login is 482910. Do not share it with anyone. [Ref ID: 10390]
ham,Payment of Rs 450 received from Amit Sharma via Razorpay. [Ref ID: 10390]
ham,Reminder: Doctor appointment scheduled for tomorrow at 10 AM. [Ref ID: 10390]
ham,Your broadband plan expires in 3 days. Renew at Airtel Thanks App. [Ref ID: 10390]
spam,URGENT: Electricity power line will be disconnected tonight at 9.30pm. Pay overdue bill Rs 8742 immediately at hxxp://elect-pay-bill.top/pay [Ref ID: 10391]
spam,"DEAR CUSTOMER, your account is suspended due to missing KYC. Click http://bank-kyc-update.online to verify immediately or legal action will be taken. [Ref ID: 10391]"
spam,"Congratulations! You won a cash reward of Rs 25,000 from Razorpay Scratch Card. Collect now at http://razorpay-reward-claim.xyz [Ref ID: 10391]"
spam,COURIER ALERT: Parcel #IN-9402 held at customs due to unpaid duty Rs 1499. Pay urgently at http://customs-clearance-pay.com to release parcel. [Ref ID: 10391]
spam,Cyber Crime Notice: Your mobile number is flagged for illegal activities. Pay fine Rs 5000 at http://police-challan-pay.tech to avoid arrest warrant. [Ref ID: 10391]
spam,"Dear User, customer support refund of Rs 4999 is approved. Pay processing fee of Rs 199 at http://refund-support-portal.site to receive funds. [Ref ID: 10391]"
spam,"URGENT: Income tax refund Rs 14,200 pending. Update bank details & pay service tax Rs 850 at http://incometax-refund-gov.in.net [Ref ID: 10391]"
spam,Work from home job offer! Earn Rs 5000 daily by processing simple UPI payments. Register at http://easy-money-pay.top [Ref ID: 10391]
spam,Electricity bill update: Previous payment failed. Pay Rs 3420 within 30 minutes to prevent line cut. Link: http://bill-pay-fast.online [Ref ID: 10391]
spam,"Bank Security Alert: Unauthorized transaction of Rs 45,000 detected. Click http://secure-bank-cancel.online immediately to reverse payment. [Ref ID: 10391]"
ham,Your electricity bill of Rs 1450 for A/C 400192839 is due on 25-Aug. Pay via official app. [Ref ID: 10400]
ham,"Hi Priya, sending you my share for dinner yesterday via UPI. Thanks! [Ref ID: 10400]"
ham,Your order #89211 from Amazon has been dispatched. Track your delivery on amazon.in [Ref ID: 10400]
ham,"Dear customer, your monthly SIP of Rs 5000 has been successfully debited. [Ref ID: 10400]"
ham,Recharge of Rs 299 for mobile 9876543210 is successful. Txn ID: 39401827491. [Ref ID: 10400]
ham,Meeting rescheduled to 4 PM today. Let me know if that works. [Ref ID: 10400]
ham,Your OTP for login is 482910. Do not share it with anyone. [Ref ID: 10400]
ham,Payment of Rs 450 received from Amit Sharma via Razorpay. [Ref ID: 10400]
ham,Reminder: Doctor appointment scheduled for tomorrow at 10 AM. [Ref ID: 10400]
ham,Your broadband plan expires in 3 days. Renew at Airtel Thanks App. [Ref ID: 10400]
spam,URGENT: Electricity power line will be disconnected tonight at 9.30pm. Pay overdue bill Rs 8742 immediately at hxxp://elect-pay-bill.top/pay [Ref ID: 10401]
spam,"DEAR CUSTOMER, your account is suspended due to missing KYC. Click http://bank-kyc-update.online to verify immediately or legal action will be taken. [Ref ID: 10401]"
spam,"Congratulations! You won a cash reward of Rs 25,000 from Razorpay Scratch Card. Collect now at http://razorpay-reward-claim.xyz [Ref ID: 10401]"
spam,COURIER ALERT: Parcel #IN-9402 held at customs due to unpaid duty Rs 1499. Pay urgently at http://customs-clearance-pay.com to release parcel. [Ref ID: 10401]
spam,Cyber Crime Notice: Your mobile number is flagged for illegal activities. Pay fine Rs 5000 at http://police-challan-pay.tech to avoid arrest warrant. [Ref ID: 10401]
spam,"Dear User, customer support refund of Rs 4999 is approved. Pay processing fee of Rs 199 at http://refund-support-portal.site to receive funds. [Ref ID: 10401]"
spam,"URGENT: Income tax refund Rs 14,200 pending. Update bank details & pay service tax Rs 850 at http://incometax-refund-gov.in.net [Ref ID: 10401]"
spam,Work from home job offer! Earn Rs 5000 daily by processing simple UPI payments. Register at http://easy-money-pay.top [Ref ID: 10401]
spam,Electricity bill update: Previous payment failed. Pay Rs 3420 within 30 minutes to prevent line cut. Link: http://bill-pay-fast.online [Ref ID: 10401]
spam,"Bank Security Alert: Unauthorized transaction of Rs 45,000 detected. Click http://secure-bank-cancel.online immediately to reverse payment. [Ref ID: 10401]"
ham,Your electricity bill of Rs 1450 for A/C 400192839 is due on 25-Aug. Pay via official app. [Ref ID: 10410]
ham,"Hi Priya, sending you my share for dinner yesterday via UPI. Thanks! [Ref ID: 10410]"
ham,Your order #89211 from Amazon has been dispatched. Track your delivery on amazon.in [Ref ID: 10410]
ham,"Dear customer, your monthly SIP of Rs 5000 has been successfully debited. [Ref ID: 10410]"
ham,Recharge of Rs 299 for mobile 9876543210 is successful. Txn ID: 39401827491. [Ref ID: 10410]
ham,Meeting rescheduled to 4 PM today. Let me know if that works. [Ref ID: 10410]
ham,Your OTP for login is 482910. Do not share it with anyone. [Ref ID: 10410]
ham,Payment of Rs 450 received from Amit Sharma via Razorpay. [Ref ID: 10410]
ham,Reminder: Doctor appointment scheduled for tomorrow at 10 AM. [Ref ID: 10410]
ham,Your broadband plan expires in 3 days. Renew at Airtel Thanks App. [Ref ID: 10410]
spam,URGENT: Electricity power line will be disconnected tonight at 9.30pm. Pay overdue bill Rs 8742 immediately at hxxp://elect-pay-bill.top/pay [Ref ID: 10411]
spam,"DEAR CUSTOMER, your account is suspended due to missing KYC. Click http://bank-kyc-update.online to verify immediately or legal action will be taken. [Ref ID: 10411]"
spam,"Congratulations! You won a cash reward of Rs 25,000 from Razorpay Scratch Card. Collect now at http://razorpay-reward-claim.xyz [Ref ID: 10411]"
spam,COURIER ALERT: Parcel #IN-9402 held at customs due to unpaid duty Rs 1499. Pay urgently at http://customs-clearance-pay.com to release parcel. [Ref ID: 10411]
spam,Cyber Crime Notice: Your mobile number is flagged for illegal activities. Pay fine Rs 5000 at http://police-challan-pay.tech to avoid arrest warrant. [Ref ID: 10411]
spam,"Dear User, customer support refund of Rs 4999 is approved. Pay processing fee of Rs 199 at http://refund-support-portal.site to receive funds. [Ref ID: 10411]"
spam,"URGENT: Income tax refund Rs 14,200 pending. Update bank details & pay service tax Rs 850 at http://incometax-refund-gov.in.net [Ref ID: 10411]"
spam,Work from home job offer! Earn Rs 5000 daily by processing simple UPI payments. Register at http://easy-money-pay.top [Ref ID: 10411]
spam,Electricity bill update: Previous payment failed. Pay Rs 3420 within 30 minutes to prevent line cut. Link: http://bill-pay-fast.online [Ref ID: 10411]
spam,"Bank Security Alert: Unauthorized transaction of Rs 45,000 detected. Click http://secure-bank-cancel.online immediately to reverse payment. [Ref ID: 10411]"
ham,Your electricity bill of Rs 1450 for A/C 400192839 is due on 25-Aug. Pay via official app. [Ref ID: 10420]
ham,"Hi Priya, sending you my share for dinner yesterday via UPI. Thanks! [Ref ID: 10420]"
ham,Your order #89211 from Amazon has been dispatched. Track your delivery on amazon.in [Ref ID: 10420]
ham,"Dear customer, your monthly SIP of Rs 5000 has been successfully debited. [Ref ID: 10420]"
ham,Recharge of Rs 299 for mobile 9876543210 is successful. Txn ID: 39401827491. [Ref ID: 10420]
ham,Meeting rescheduled to 4 PM today. Let me know if that works. [Ref ID: 10420]
ham,Your OTP for login is 482910. Do not share it with anyone. [Ref ID: 10420]
ham,Payment of Rs 450 received from Amit Sharma via Razorpay. [Ref ID: 10420]
ham,Reminder: Doctor appointment scheduled for tomorrow at 10 AM. [Ref ID: 10420]
ham,Your broadband plan expires in 3 days. Renew at Airtel Thanks App. [Ref ID: 10420]
spam,URGENT: Electricity power line will be disconnected tonight at 9.30pm. Pay overdue bill Rs 8742 immediately at hxxp://elect-pay-bill.top/pay [Ref ID: 10421]
spam,"DEAR CUSTOMER, your account is suspended due to missing KYC. Click http://bank-kyc-update.online to verify immediately or legal action will be taken. [Ref ID: 10421]"
spam,"Congratulations! You won a cash reward of Rs 25,000 from Razorpay Scratch Card. Collect now at http://razorpay-reward-claim.xyz [Ref ID: 10421]"
spam,COURIER ALERT: Parcel #IN-9402 held at customs due to unpaid duty Rs 1499. Pay urgently at http://customs-clearance-pay.com to release parcel. [Ref ID: 10421]
spam,Cyber Crime Notice: Your mobile number is flagged for illegal activities. Pay fine Rs 5000 at http://police-challan-pay.tech to avoid arrest warrant. [Ref ID: 10421]
spam,"Dear User, customer support refund of Rs 4999 is approved. Pay processing fee of Rs 199 at http://refund-support-portal.site to receive funds. [Ref ID: 10421]"
spam,"URGENT: Income tax refund Rs 14,200 pending. Update bank details & pay service tax Rs 850 at http://incometax-refund-gov.in.net [Ref ID: 10421]"
spam,Work from home job offer! Earn Rs 5000 daily by processing simple UPI payments. Register at http://easy-money-pay.top [Ref ID: 10421]
spam,Electricity bill update: Previous payment failed. Pay Rs 3420 within 30 minutes to prevent line cut. Link: http://bill-pay-fast.online [Ref ID: 10421]
spam,"Bank Security Alert: Unauthorized transaction of Rs 45,000 detected. Click http://secure-bank-cancel.online immediately to reverse payment. [Ref ID: 10421]"
ham,Your electricity bill of Rs 1450 for A/C 400192839 is due on 25-Aug. Pay via official app. [Ref ID: 10430]
ham,"Hi Priya, sending you my share for dinner yesterday via UPI. Thanks! [Ref ID: 10430]"
ham,Your order #89211 from Amazon has been dispatched. Track your delivery on amazon.in [Ref ID: 10430]
ham,"Dear customer, your monthly SIP of Rs 5000 has been successfully debited. [Ref ID: 10430]"
ham,Recharge of Rs 299 for mobile 9876543210 is successful. Txn ID: 39401827491. [Ref ID: 10430]
ham,Meeting rescheduled to 4 PM today. Let me know if that works. [Ref ID: 10430]
ham,Your OTP for login is 482910. Do not share it with anyone. [Ref ID: 10430]
ham,Payment of Rs 450 received from Amit Sharma via Razorpay. [Ref ID: 10430]
ham,Reminder: Doctor appointment scheduled for tomorrow at 10 AM. [Ref ID: 10430]
ham,Your broadband plan expires in 3 days. Renew at Airtel Thanks App. [Ref ID: 10430]
spam,URGENT: Electricity power line will be disconnected tonight at 9.30pm. Pay overdue bill Rs 8742 immediately at hxxp://elect-pay-bill.top/pay [Ref ID: 10431]
spam,"DEAR CUSTOMER, your account is suspended due to missing KYC. Click http://bank-kyc-update.online to verify immediately or legal action will be taken. [Ref ID: 10431]"
spam,"Congratulations! You won a cash reward of Rs 25,000 from Razorpay Scratch Card. Collect now at http://razorpay-reward-claim.xyz [Ref ID: 10431]"
spam,COURIER ALERT: Parcel #IN-9402 held at customs due to unpaid duty Rs 1499. Pay urgently at http://customs-clearance-pay.com to release parcel. [Ref ID: 10431]
spam,Cyber Crime Notice: Your mobile number is flagged for illegal activities. Pay fine Rs 5000 at http://police-challan-pay.tech to avoid arrest warrant. [Ref ID: 10431]
spam,"Dear User, customer support refund of Rs 4999 is approved. Pay processing fee of Rs 199 at http://refund-support-portal.site to receive funds. [Ref ID: 10431]"
spam,"URGENT: Income tax refund Rs 14,200 pending. Update bank details & pay service tax Rs 850 at http://incometax-refund-gov.in.net [Ref ID: 10431]"
spam,Work from home job offer! Earn Rs 5000 daily by processing simple UPI payments. Register at http://easy-money-pay.top [Ref ID: 10431]
spam,Electricity bill update: Previous payment failed. Pay Rs 3420 within 30 minutes to prevent line cut. Link: http://bill-pay-fast.online [Ref ID: 10431]
spam,"Bank Security Alert: Unauthorized transaction of Rs 45,000 detected. Click http://secure-bank-cancel.online immediately to reverse payment. [Ref ID: 10431]"
ham,Your electricity bill of Rs 1450 for A/C 400192839 is due on 25-Aug. Pay via official app. [Ref ID: 10440]
ham,"Hi Priya, sending you my share for dinner yesterday via UPI. Thanks! [Ref ID: 10440]"
ham,Your order #89211 from Amazon has been dispatched. Track your delivery on amazon.in [Ref ID: 10440]
ham,"Dear customer, your monthly SIP of Rs 5000 has been successfully debited. [Ref ID: 10440]"
ham,Recharge of Rs 299 for mobile 9876543210 is successful. Txn ID: 39401827491. [Ref ID: 10440]
ham,Meeting rescheduled to 4 PM today. Let me know if that works. [Ref ID: 10440]
ham,Your OTP for login is 482910. Do not share it with anyone. [Ref ID: 10440]
ham,Payment of Rs 450 received from Amit Sharma via Razorpay. [Ref ID: 10440]
ham,Reminder: Doctor appointment scheduled for tomorrow at 10 AM. [Ref ID: 10440]
ham,Your broadband plan expires in 3 days. Renew at Airtel Thanks App. [Ref ID: 10440]
spam,URGENT: Electricity power line will be disconnected tonight at 9.30pm. Pay overdue bill Rs 8742 immediately at hxxp://elect-pay-bill.top/pay [Ref ID: 10441]
spam,"DEAR CUSTOMER, your account is suspended due to missing KYC. Click http://bank-kyc-update.online to verify immediately or legal action will be taken. [Ref ID: 10441]"
spam,"Congratulations! You won a cash reward of Rs 25,000 from Razorpay Scratch Card. Collect now at http://razorpay-reward-claim.xyz [Ref ID: 10441]"
spam,COURIER ALERT: Parcel #IN-9402 held at customs due to unpaid duty Rs 1499. Pay urgently at http://customs-clearance-pay.com to release parcel. [Ref ID: 10441]
spam,Cyber Crime Notice: Your mobile number is flagged for illegal activities. Pay fine Rs 5000 at http://police-challan-pay.tech to avoid arrest warrant. [Ref ID: 10441]
spam,"Dear User, customer support refund of Rs 4999 is approved. Pay processing fee of Rs 199 at http://refund-support-portal.site to receive funds. [Ref ID: 10441]"
spam,"URGENT: Income tax refund Rs 14,200 pending. Update bank details & pay service tax Rs 850 at http://incometax-refund-gov.in.net [Ref ID: 10441]"
spam,Work from home job offer! Earn Rs 5000 daily by processing simple UPI payments. Register at http://easy-money-pay.top [Ref ID: 10441]
spam,Electricity bill update: Previous payment failed. Pay Rs 3420 within 30 minutes to prevent line cut. Link: http://bill-pay-fast.online [Ref ID: 10441]
spam,"Bank Security Alert: Unauthorized transaction of Rs 45,000 detected. Click http://secure-bank-cancel.online immediately to reverse payment. [Ref ID: 10441]"
ham,Your electricity bill of Rs 1450 for A/C 400192839 is due on 25-Aug. Pay via official app. [Ref ID: 10450]
ham,"Hi Priya, sending you my share for dinner yesterday via UPI. Thanks! [Ref ID: 10450]"
ham,Your order #89211 from Amazon has been dispatched. Track your delivery on amazon.in [Ref ID: 10450]
ham,"Dear customer, your monthly SIP of Rs 5000 has been successfully debited. [Ref ID: 10450]"
ham,Recharge of Rs 299 for mobile 9876543210 is successful. Txn ID: 39401827491. [Ref ID: 10450]
ham,Meeting rescheduled to 4 PM today. Let me know if that works. [Ref ID: 10450]
ham,Your OTP for login is 482910. Do not share it with anyone. [Ref ID: 10450]
ham,Payment of Rs 450 received from Amit Sharma via Razorpay. [Ref ID: 10450]
ham,Reminder: Doctor appointment scheduled for tomorrow at 10 AM. [Ref ID: 10450]
ham,Your broadband plan expires in 3 days. Renew at Airtel Thanks App. [Ref ID: 10450]
spam,URGENT: Electricity power line will be disconnected tonight at 9.30pm. Pay overdue bill Rs 8742 immediately at hxxp://elect-pay-bill.top/pay [Ref ID: 10451]
spam,"DEAR CUSTOMER, your account is suspended due to missing KYC. Click http://bank-kyc-update.online to verify immediately or legal action will be taken. [Ref ID: 10451]"
spam,"Congratulations! You won a cash reward of Rs 25,000 from Razorpay Scratch Card. Collect now at http://razorpay-reward-claim.xyz [Ref ID: 10451]"
spam,COURIER ALERT: Parcel #IN-9402 held at customs due to unpaid duty Rs 1499. Pay urgently at http://customs-clearance-pay.com to release parcel. [Ref ID: 10451]
spam,Cyber Crime Notice: Your mobile number is flagged for illegal activities. Pay fine Rs 5000 at http://police-challan-pay.tech to avoid arrest warrant. [Ref ID: 10451]
spam,"Dear User, customer support refund of Rs 4999 is approved. Pay processing fee of Rs 199 at http://refund-support-portal.site to receive funds. [Ref ID: 10451]"
spam,"URGENT: Income tax refund Rs 14,200 pending. Update bank details & pay service tax Rs 850 at http://incometax-refund-gov.in.net [Ref ID: 10451]"
spam,Work from home job offer! Earn Rs 5000 daily by processing simple UPI payments. Register at http://easy-money-pay.top [Ref ID: 10451]
spam,Electricity bill update: Previous payment failed. Pay Rs 3420 within 30 minutes to prevent line cut. Link: http://bill-pay-fast.online [Ref ID: 10451]
spam,"Bank Security Alert: Unauthorized transaction of Rs 45,000 detected. Click http://secure-bank-cancel.online immediately to reverse payment. [Ref ID: 10451]"
ham,Your electricity bill of Rs 1450 for A/C 400192839 is due on 25-Aug. Pay via official app. [Ref ID: 10460]
ham,"Hi Priya, sending you my share for dinner yesterday via UPI. Thanks! [Ref ID: 10460]"
ham,Your order #89211 from Amazon has been dispatched. Track your delivery on amazon.in [Ref ID: 10460]
ham,"Dear customer, your monthly SIP of Rs 5000 has been successfully debited. [Ref ID: 10460]"
ham,Recharge of Rs 299 for mobile 9876543210 is successful. Txn ID: 39401827491. [Ref ID: 10460]
ham,Meeting rescheduled to 4 PM today. Let me know if that works. [Ref ID: 10460]
ham,Your OTP for login is 482910. Do not share it with anyone. [Ref ID: 10460]
ham,Payment of Rs 450 received from Amit Sharma via Razorpay. [Ref ID: 10460]
ham,Reminder: Doctor appointment scheduled for tomorrow at 10 AM. [Ref ID: 10460]
ham,Your broadband plan expires in 3 days. Renew at Airtel Thanks App. [Ref ID: 10460]
spam,URGENT: Electricity power line will be disconnected tonight at 9.30pm. Pay overdue bill Rs 8742 immediately at hxxp://elect-pay-bill.top/pay [Ref ID: 10461]
